_id,artists.href,artists.items.0.external_urls.spotify,artists.items.0.followers.href,artists.items.0.followers.total,artists.items.0.genres.0,artists.items.0.genres.1,artists.items.0.genres.2,artists.items.0.genres.3,artists.items.0.genres.4,artists.items.0.genres.5,artists.items.0.genres.6,artists.items.0.genres.7,artists.items.0.genres.8,artists.items.0.genres.9,artists.items.0.href,artists.items.0.id,artists.items.0.images.0.height,artists.items.0.images.0.url,artists.items.0.images.0.width,artists.items.0.images.1.height,artists.items.0.images.1.url,artists.items.0.images.1.width,artists.items.0.images.2.height,artists.items.0.images.2.url,artists.items.0.images.2.width,artists.items.0.images.3.height,artists.items.0.images.3.url,artists.items.0.images.3.width,artists.items.0.name,artists.items.0.popularity,artists.items.0.type,artists.items.0.uri,artists.limit,artists.next,artists.offset,artists.previous,artists.total
5fbc5c2d1790a7e7ff55c9c7,https://api.spotify.com/v1/search?query=a%24ap+ferg&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL,,2716088,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,,,,,https://api.spotify.com/v1/artists/5dHt1vcEm9qb8fCyLcB3HL,5dHt1vcEm9qb8fCyLcB3HL,640,https://i.scdn.co/image/25bdf244c941a7dcf01a74f56a37e7f30eb6b1a4,640,320,https://i.scdn.co/image/d0f232d5fda50d15b0604f9099dea11c6786c19f,320,160,https://i.scdn.co/image/634c91093d53fcbfea43d46680a9f9374aea55e4,160,,,,A$AP Ferg,80,artist,spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,1,,0,,1
5fbc5c2d1790a7e7ff55c9c8,https://api.spotify.com/v1/search?query=a%24ap+rocky&type=artist&offset=0&limit=1,https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca,,8176244,east coast hip hop,hip hop,pop rap,rap,trap,,,,,,https://api.spotify.com/v1/artists/13ubrt8QOOCPljQ2FL1Kca,13ubrt8QOOCPljQ2FL1Kca,640,https://i.scdn.co/image/cce607c4d975ae49d68b484eaef51a6413fa73b1,640,320,https://i.scdn.co/image/80109a31021dd821ae66d6d47ca2af399463a56c,320,160,https://i.scdn.co/image/ea6a2be8645a788d0fa1eb1adb6a02f8bc3148fc,160,,,,A$AP Rocky,86,artist,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,1,https://api.spotify.com/v1/search?query=a%24ap+rocky&type=artist&offset=1&limit=1,0,,3
5fbc5c2e1790a7e7ff55c9c9,https://api.spotify.com/v1/search?query=ali+gatie&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4rTv3Ejc7hKMtmoBOK1B4T,,1432928,canadian hip hop,pop,,,,,,,,,https://api.spotify.com/v1/artists/4rTv3Ejc7hKMtmoBOK1B4T,4rTv3Ejc7hKMtmoBOK1B4T,640,https://i.scdn.co/image/087ca632c220ced89cdfa098cbd2494fce10d41a,640,320,https://i.scdn.co/image/4321e12527f028e5cd4848114968547dd07c9184,320,160,https://i.scdn.co/image/b2e0607ccd1761fcf3e70e96384e8af2bdc911f4,160,,,,Ali Gatie,80,artist,spotify:artist:4rTv3Ejc7hKMtmoBOK1B4T,1,,0,,1
5fbc5c2e1790a7e7ff55c9ca,https://api.spotify.com/v1/search?query=alicia+keys&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa,,8082964,hip pop,neo soul,pop,r&b,urban contemporary,,,,,,https://api.spotify.com/v1/artists/3DiDSECUqqY1AuBP8qtaIa,3DiDSECUqqY1AuBP8qtaIa,640,https://i.scdn.co/image/f603978d2974c3132fc13202f8555305dbd71710,640,320,https://i.scdn.co/image/a1f6edee42cee2dbef24aec64068efe51d4d0fc6,320,160,https://i.scdn.co/image/6d7dc52fb3fe43800cf45bfb6afec5d2b338c17b,160,,,,Alicia Keys,84,artist,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,1,https://api.spotify.com/v1/search?query=alicia+keys&type=artist&offset=1&limit=1,0,,5
5fbc5c2e1790a7e7ff55c9cb,https://api.spotify.com/v1/search?query=ambjaay&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3BbPRvYQ0M9SFmhkHXozLm,,39524,cali rap,,,,,,,,,,https://api.spotify.com/v1/artists/3BbPRvYQ0M9SFmhkHXozLm,3BbPRvYQ0M9SFmhkHXozLm,640,https://i.scdn.co/image/135db90cd52354f21317417a68550b3a20c69c40,640,320,https://i.scdn.co/image/9e5baf5c7281f2a081832ad6d5749a515302f2cb,320,160,https://i.scdn.co/image/84f31b1f7c5c95e7381f000f8bb040317b646b6c,160,,,,Ambjaay,55,artist,spotify:artist:3BbPRvYQ0M9SFmhkHXozLm,1,,0,,1
5fbc5c2f1790a7e7ff55c9cc,https://api.spotify.com/v1/search?query=amine&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3Gm5F95VdRxW3mqCn8RPBJ,,1443159,hip hop,pop rap,portland hip hop,rap,underground hip hop,,,,,,https://api.spotify.com/v1/artists/3Gm5F95VdRxW3mqCn8RPBJ,3Gm5F95VdRxW3mqCn8RPBJ,640,https://i.scdn.co/image/474d98b081007f98edd402e5889304eade75fe57,640,320,https://i.scdn.co/image/b2eb77cb075bef43f55462156bbb5d2a95cca9e8,320,160,https://i.scdn.co/image/ea6ae0d29cf569a6828e5153e6e0ada26c6d1bba,160,,,,Aminé,79,artist,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,1,https://api.spotify.com/v1/search?query=amine&type=artist&offset=1&limit=1,0,,278
5fbc5c2f1790a7e7ff55c9cd,https://api.spotify.com/v1/search?query=anderson+.paak&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3jK9MiCrA42lLAdMGUZpwa,,1624462,escape room,,,,,,,,,,https://api.spotify.com/v1/artists/3jK9MiCrA42lLAdMGUZpwa,3jK9MiCrA42lLAdMGUZpwa,640,https://i.scdn.co/image/4f7b3e759d12f5c996f07b6b9d082ff35ced0031,640,320,https://i.scdn.co/image/eb14d305790380b432a6ca7ace3155f7ef2b78d5,320,160,https://i.scdn.co/image/4c9c5c058b61bd313ee1b3aae1f8957c7e4de594,160,,,,Anderson .Paak,80,artist,spotify:artist:3jK9MiCrA42lLAdMGUZpwa,1,https://api.spotify.com/v1/search?query=anderson+.paak&type=artist&offset=1&limit=1,0,,3
5fbc5c2f1790a7e7ff55c9ce,https://api.spotify.com/v1/search?query=ant+clemons&type=artist&offset=0&limit=1,https://open.spotify.com/artist/028lPW2NdWHdSPCkRkcyhd,,15138,alternative r&b,indie r&b,,,,,,,,,https://api.spotify.com/v1/artists/028lPW2NdWHdSPCkRkcyhd,028lPW2NdWHdSPCkRkcyhd,640,https://i.scdn.co/image/678d349f171a51f19c1d2aeb292e3eaeee32cd59,640,320,https://i.scdn.co/image/7f897ba6d3e503f3b1cddde8683c2b18619e4b3f,320,160,https://i.scdn.co/image/a8c4cb3e3aab674cc6abb5f2b8a3824d59834e9b,160,,,,Ant Clemons,61,artist,spotify:artist:028lPW2NdWHdSPCkRkcyhd,1,,0,,1
5fbc5c2f1790a7e7ff55c9cf,https://api.spotify.com/v1/search?query=anuel+aa&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66,,15033941,latin,reggaeton,reggaeton flow,trap latino,,,,,,,https://api.spotify.com/v1/artists/2R21vXR83lH98kGeO99Y66,2R21vXR83lH98kGeO99Y66,640,https://i.scdn.co/image/2a45c88705c1fb6aac429a40b45f044373e5acfd,640,320,https://i.scdn.co/image/be9c4b057e527158653b3168abe9d3760992caf9,320,160,https://i.scdn.co/image/c9e877e7cb4422fa84157b289fa01d7f962a2d20,160,,,,Anuel AA,94,artist,spotify:artist:2R21vXR83lH98kGeO99Y66,1,,0,,1
5fbc5c301790a7e7ff55c9d0,https://api.spotify.com/v1/search?query=aretha+franklin&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok,,2397082,classic soul,jazz blues,memphis soul,soul,southern soul,,,,,,https://api.spotify.com/v1/artists/7nwUJBm0HE4ZxD3f5cy5ok,7nwUJBm0HE4ZxD3f5cy5ok,640,https://i.scdn.co/image/b6f67cc4f4d4717aacfcae64695898d9e9a7a079,640,320,https://i.scdn.co/image/9cde81de520a693d5ed4ba075654206e4708b13c,320,160,https://i.scdn.co/image/810f605408d591a42011f9558d1e73fdc681a156,160,,,,Aretha Franklin,76,artist,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,1,https://api.spotify.com/v1/search?query=aretha+franklin&type=artist&offset=1&limit=1,0,,3
5fbc5c301790a7e7ff55c9d1,https://api.spotify.com/v1/search?query=ariana+grande&type=artist&offset=0&limit=1,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,,53062576,pop,post-teen pop,,,,,,,,,https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR,66CXWjxzNUsdJxJ2JdwvnR,640,https://i.scdn.co/image/f8c793519d837ca2f920c561535fe62ef32e8e5b,640,320,https://i.scdn.co/image/610f278171ed793b0d6c771f2877e5d4fd533d38,320,160,https://i.scdn.co/image/03345cd15fe15956bbc204131ac1b45991b99bb6,160,,,,Ariana Grande,100,artist,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,1,https://api.spotify.com/v1/search?query=ariana+grande&type=artist&offset=1&limit=1,0,,2
5fbc5c301790a7e7ff55c9d2,https://api.spotify.com/v1/search?query=arizona+zervas&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs,,528331,pop rap,rhode island rap,,,,,,,,,https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs,0vRvGUQVUjytro0xpb26bs,640,https://i.scdn.co/image/d549aadbb8b3a254fdc8e5ac93535a706463dce6,640,320,https://i.scdn.co/image/3e8de8dd7f9380757f655028ef3209e73a688a00,320,160,https://i.scdn.co/image/b034f5b9aea4d39eef47278e8f8702e116be66cb,160,,,,Arizona Zervas,79,artist,spotify:artist:0vRvGUQVUjytro0xpb26bs,1,,0,,1
5fbc5c301790a7e7ff55c9d3,https://api.spotify.com/v1/search?query=ashanti&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,,1940667,dance pop,hip hop,hip pop,pop,r&b,urban contemporary,,,,,https://api.spotify.com/v1/artists/5rkVyNGXEgeUqKkB5ccK83,5rkVyNGXEgeUqKkB5ccK83,516,https://i.scdn.co/image/bfda2b2f6f65c842f87f44a07f64667ac86f45f6,648,510,https://i.scdn.co/image/5352eedf412a0c9aeb2dfc0d4c1ec76a9d5b138d,640,159,https://i.scdn.co/image/f9c038313ddafd02ac7473012bf095b118242f46,200,51,https://i.scdn.co/image/996e9a96701ad7fa24049396ccccce4bb4bfddb8,64,Ashanti,75,artist,spotify:artist:5rkVyNGXEgeUqKkB5ccK83,1,https://api.spotify.com/v1/search?query=ashanti&type=artist&offset=1&limit=1,0,,86
5fbc5c311790a7e7ff55c9d4,https://api.spotify.com/v1/search?query=atr+son+son&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1nGRqM8VNcQOcFsOnhpInD,,462,,,,,,,,,,,https://api.spotify.com/v1/artists/1nGRqM8VNcQOcFsOnhpInD,1nGRqM8VNcQOcFsOnhpInD,,,,,,,,,,,,,ATR Son Son,67,artist,spotify:artist:1nGRqM8VNcQOcFsOnhpInD,1,https://api.spotify.com/v1/search?query=atr+son+son&type=artist&offset=1&limit=1,0,,2
5fbc5c311790a7e7ff55c9d5,https://api.spotify.com/v1/search?query=baby+keem&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1,,165507,hip hop,rap,trap,underground hip hop,vapor trap,,,,,,https://api.spotify.com/v1/artists/5SXuuuRpukkTvsLuUknva1,5SXuuuRpukkTvsLuUknva1,640,https://i.scdn.co/image/60235b1677903e100676c3c873adef2fd611dcdf,640,320,https://i.scdn.co/image/9edd65f36cd08d5aa30c4ac4aa885ac8518a4d1c,320,160,https://i.scdn.co/image/eb2c452c150bb8df4d8c81ebfc6fff8cc93e9939,160,,,,Baby Keem,73,artist,spotify:artist:5SXuuuRpukkTvsLuUknva1,1,https://api.spotify.com/v1/search?query=baby+keem&type=artist&offset=1&limit=1,0,,6
5fbc5c311790a7e7ff55c9d6,https://api.spotify.com/v1/search?query=bad+bunny&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,,26638905,latin,reggaeton,trap latino,,,,,,,,https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X,4q3ewBCX7sLwd24euuV69X,640,https://i.scdn.co/image/23009960c33ef08d5973440cca17985a6c70a515,640,320,https://i.scdn.co/image/8ff3e392402169f239bce72b3d80c701b75150b8,320,160,https://i.scdn.co/image/624dd15f5bdcc1bae5fa47739601f3e0be62ebda,160,,,,Bad Bunny,99,artist,spotify:artist:4q3ewBCX7sLwd24euuV69X,1,https://api.spotify.com/v1/search?query=bad+bunny&type=artist&offset=1&limit=1,0,,5
5fbc5c311790a7e7ff55c9d7,https://api.spotify.com/v1/search?query=ball+greezy&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2CxtLXJMW2AbYPyQShuDT1,,62074,miami hip hop,,,,,,,,,,https://api.spotify.com/v1/artists/2CxtLXJMW2AbYPyQShuDT1,2CxtLXJMW2AbYPyQShuDT1,640,https://i.scdn.co/image/2cd3e9f36dc0dd802ab8c331af24d82ca339fcbf,640,320,https://i.scdn.co/image/869669cbc9ce50f50ef1a8cff42d3201b27ac013,320,160,https://i.scdn.co/image/e372d30426c91d51f807513f9081a9f21b2a3bbd,160,,,,Ball Greezy,49,artist,spotify:artist:2CxtLXJMW2AbYPyQShuDT1,1,https://api.spotify.com/v1/search?query=ball+greezy&type=artist&offset=1&limit=1,0,,3
5fbc5c321790a7e7ff55c9d8,https://api.spotify.com/v1/search?query=bas&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7EQ0qTo7fWT7DPxmxtSYEc,,4538783,metropopolis,modern rock,pop,pop rock,,,,,,,https://api.spotify.com/v1/artists/7EQ0qTo7fWT7DPxmxtSYEc,7EQ0qTo7fWT7DPxmxtSYEc,640,https://i.scdn.co/image/979eca18c0cb1796426d101ce0e14939c95a6be3,640,320,https://i.scdn.co/image/2934a3d33cdb1f347fcbb9b18c22538ccb2ea266,320,160,https://i.scdn.co/image/85d9e8d4aea3327ba318ff30f6c5a1abb9f7f204,160,,,,Bastille,81,artist,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,1,https://api.spotify.com/v1/search?query=bas&type=artist&offset=1&limit=1,0,,10000
5fbc5c321790a7e7ff55c9d9,https://api.spotify.com/v1/search?query=bbno%24&type=artist&offset=0&limit=1,https://open.spotify.com/artist/41X1TR6hrK8Q2ZCpp2EqCz,,692016,canadian hip hop,dark trap,meme rap,pop rap,vapor trap,,,,,,https://api.spotify.com/v1/artists/41X1TR6hrK8Q2ZCpp2EqCz,41X1TR6hrK8Q2ZCpp2EqCz,640,https://i.scdn.co/image/a84b5c64405a28e3102c4b98397be9ad403e2c49,640,320,https://i.scdn.co/image/78dd36017fc549311e77b4a5b62be8ff279710ae,320,160,https://i.scdn.co/image/6e67af09e26478e7e55d40ded5284202bb7b7816,160,,,,bbno$,80,artist,spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz,1,https://api.spotify.com/v1/search?query=bbno%24&type=artist&offset=1&limit=1,0,,2
5fbc5c321790a7e7ff55c9da,https://api.spotify.com/v1/search?query=beatking&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5L8p9kDnX2cgoI8VLUL2p4,,24984,houston rap,,,,,,,,,,https://api.spotify.com/v1/artists/5L8p9kDnX2cgoI8VLUL2p4,5L8p9kDnX2cgoI8VLUL2p4,640,https://i.scdn.co/image/197fc4f69c0f841953817fe21e768a3dd3315a07,640,320,https://i.scdn.co/image/0e28d657c3286a0ed3324bc822ca9d5404d44df8,320,160,https://i.scdn.co/image/fe35e0eb50cf97060acd9c16451383e85c5be4e2,160,,,,Beatking,69,artist,spotify:artist:5L8p9kDnX2cgoI8VLUL2p4,1,https://api.spotify.com/v1/search?query=beatking&type=artist&offset=1&limit=1,0,,10
5fbc5c321790a7e7ff55c9db,https://api.spotify.com/v1/search?query=bebe+re&type=artist&offset=0&limit=1,https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb,,5798909,dance pop,pop,pop dance,post-teen pop,,,,,,,https://api.spotify.com/v1/artists/64M6ah0SkkRsnPGtGiRAbb,64M6ah0SkkRsnPGtGiRAbb,640,https://i.scdn.co/image/c8e66361c1f2155a3727d8eae0becd968796480c,640,320,https://i.scdn.co/image/d55fd19890fd61243c2d2f60921d8fa9e9ead790,320,160,https://i.scdn.co/image/b0a8303b77e25cf524245840e1d997960c6b7b3d,160,,,,Bebe Rexha,85,artist,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,1,https://api.spotify.com/v1/search?query=bebe+re&type=artist&offset=1&limit=1,0,,30
5fbc5c331790a7e7ff55c9dc,https://api.spotify.com/v1/search?query=belly&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0FOWNUFHPnMy0vOw1siGqi,,186828,canadian hip hop,pop rap,rap,southern hip hop,trap,trap soul,underground hip hop,,,,https://api.spotify.com/v1/artists/0FOWNUFHPnMy0vOw1siGqi,0FOWNUFHPnMy0vOw1siGqi,640,https://i.scdn.co/image/72f80f3c4f71b3054c5bbfe2f18fe00237b11d02,640,320,https://i.scdn.co/image/a082f8c95638d8a216141048d37522879c3b72b3,320,160,https://i.scdn.co/image/10a0d64e47949e522b1e4396b08fc030bccefa9b,160,,,,Belly,65,artist,spotify:artist:0FOWNUFHPnMy0vOw1siGqi,1,https://api.spotify.com/v1/search?query=belly&type=artist&offset=1&limit=1,0,,325
5fbc5c331790a7e7ff55c9dd,https://api.spotify.com/v1/search?query=beyonce&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,,25080367,dance pop,pop,post-teen pop,r&b,,,,,,,https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m,6vWDO969PvNqNYHIOW5v0m,640,https://i.scdn.co/image/ad8b0e5a18a5a443a2678768bd73f59833941abc,640,320,https://i.scdn.co/image/802895be7bc5339087ba36194b0b7307c467df96,320,160,https://i.scdn.co/image/a932ba0a31bd2807fe76c77b64c680bec2f3d14a,160,,,,Beyoncé,89,artist,spotify:artist:6vWDO969PvNqNYHIOW5v0m,1,https://api.spotify.com/v1/search?query=beyonce&type=artist&offset=1&limit=1,0,,43
5fbc5c331790a7e7ff55c9de,https://api.spotify.com/v1/search?query=bhad+bhabie&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7DuTB6wdzqFJGFLSH17k8e,,2295524,pop,pop rap,social media pop,trap queen,viral rap,,,,,,https://api.spotify.com/v1/artists/7DuTB6wdzqFJGFLSH17k8e,7DuTB6wdzqFJGFLSH17k8e,640,https://i.scdn.co/image/b815b574c29e187dad113734d1dc5aaed400f186,640,320,https://i.scdn.co/image/5759c29185f731c6247c17b319e3395eb19337d1,320,160,https://i.scdn.co/image/7c460d8137379db4d463da491906436fd8bf1991,160,,,,Bhad Bhabie,70,artist,spotify:artist:7DuTB6wdzqFJGFLSH17k8e,1,,0,,1
5fbc5c341790a7e7ff55c9df,https://api.spotify.com/v1/search?query=big+sean&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh,,7869283,detroit hip hop,hip hop,pop rap,rap,southern hip hop,trap,,,,,https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh,0c173mlxpT3dSFRgMO8XPh,640,https://i.scdn.co/image/c34667b11ae7fe716a8bcbf14ecc4683da255542,640,320,https://i.scdn.co/image/7e2a03c353f427464c0bce9427aa6ca6a1e2808e,320,160,https://i.scdn.co/image/e1e99a69cc520d4e2f7b55d5af98d5fcec101f4b,160,,,,Big Sean,87,artist,spotify:artist:0c173mlxpT3dSFRgMO8XPh,1,https://api.spotify.com/v1/search?query=big+sean&type=artist&offset=1&limit=1,0,,12
5fbc5c341790a7e7ff55c9e0,https://api.spotify.com/v1/search?query=bill+withers&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1ThoqLcyIYvZn7iWbj8fsj,,997901,funk,motown,quiet storm,soul,,,,,,,https://api.spotify.com/v1/artists/1ThoqLcyIYvZn7iWbj8fsj,1ThoqLcyIYvZn7iWbj8fsj,1143,https://i.scdn.co/image/96b85aec6907206572527e1eeec6569d5e977a38,834,877,https://i.scdn.co/image/71f81180fa488ceb52df664faadb1d7acf20658e,640,274,https://i.scdn.co/image/7d544b8f4344ec6f206e612d0207ffeb5386b571,200,88,https://i.scdn.co/image/2ac716bdcc95f3639d6cf3cea19e2c9bde5ed509,64,Bill Withers,76,artist,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,1,https://api.spotify.com/v1/search?query=bill+withers&type=artist&offset=1&limit=1,0,,4
5fbc5c341790a7e7ff55c9e1,https://api.spotify.com/v1/search?query=billy+ray+cyrus&type=artist&offset=0&limit=1,https://open.spotify.com/artist/60rpJ9SgigSd16DOAG7GSa,,175308,country,,,,,,,,,,https://api.spotify.com/v1/artists/60rpJ9SgigSd16DOAG7GSa,60rpJ9SgigSd16DOAG7GSa,640,https://i.scdn.co/image/6fa7d01488194a3e43169ab45d4bfe7fa5d649fc,640,320,https://i.scdn.co/image/222e42a6b6a22ab4fd9539b8a4be235cf183d8e1,320,160,https://i.scdn.co/image/1b1742879aefb303eb38b4ed1e52895f77ca29d3,160,,,,Billy Ray Cyrus,73,artist,spotify:artist:60rpJ9SgigSd16DOAG7GSa,1,https://api.spotify.com/v1/search?query=billy+ray+cyrus&type=artist&offset=1&limit=1,0,,2
5fbc5c351790a7e7ff55c9e2,https://api.spotify.com/v1/search?query=blac+youngsta&type=artist&offset=0&limit=1,https://open.spotify.com/artist/41klVmDluQZmGGqoidNfbe,,1176817,hip hop,memphis hip hop,rap,southern hip hop,trap,,,,,,https://api.spotify.com/v1/artists/41klVmDluQZmGGqoidNfbe,41klVmDluQZmGGqoidNfbe,640,https://i.scdn.co/image/f35487f1193f99f77296d3b044256aca0029e775,640,320,https://i.scdn.co/image/00cab2bb6d138b1164c849cdbb2b8bd801c5282b,320,160,https://i.scdn.co/image/0cd290a3f477760159d27d3a8057c88febcc71ba,160,,,,Blac Youngsta,70,artist,spotify:artist:41klVmDluQZmGGqoidNfbe,1,https://api.spotify.com/v1/search?query=blac+youngsta&type=artist&offset=1&limit=1,0,,3
5fbc5c351790a7e7ff55c9e3,https://api.spotify.com/v1/search?query=blackbear&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM,,3688548,pop,pop rap,,,,,,,,,https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM,2cFrymmkijnjDg9SS92EPM,640,https://i.scdn.co/image/87ee7b72bab2721e5a3665aeb48309f411ac6df8,640,320,https://i.scdn.co/image/a9a8a88696ab09b1f282d0cda0b4b9d8e5f1a22b,320,160,https://i.scdn.co/image/219f2f09b833e3716f3871014bd49d35c4224036,160,,,,blackbear,89,artist,spotify:artist:2cFrymmkijnjDg9SS92EPM,1,https://api.spotify.com/v1/search?query=blackbear&type=artist&offset=1&limit=1,0,,20
5fbc5c351790a7e7ff55c9e4,https://api.spotify.com/v1/search?query=blocboy+jb&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4TEJudQY2pXxVHPE3gD2EU,,1191375,pop rap,rap,southern hip hop,tennessee hip hop,trap,vapor trap,,,,,https://api.spotify.com/v1/artists/4TEJudQY2pXxVHPE3gD2EU,4TEJudQY2pXxVHPE3gD2EU,640,https://i.scdn.co/image/f6ee7104eadb20b7241729db899e33b32300d100,640,320,https://i.scdn.co/image/401753786b1388fd2cb054e2aaecfacea36384e3,320,160,https://i.scdn.co/image/98f6062c85bde9c7bba6d256515da3d208b3e7e2,160,,,,BlocBoy JB,70,artist,spotify:artist:4TEJudQY2pXxVHPE3gD2EU,1,https://api.spotify.com/v1/search?query=blocboy+jb&type=artist&offset=1&limit=1,0,,3
5fbc5c351790a7e7ff55c9e5,https://api.spotify.com/v1/search?query=blue+ivy+carter&type=artist&offset=0&limit=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,0
5fbc5c351790a7e7ff55c9e6,https://api.spotify.com/v1/search?query=blueface&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,,3155527,cali rap,trap,,,,,,,,,https://api.spotify.com/v1/artists/3Fl1V19tmjt57oBdxXKAjJ,3Fl1V19tmjt57oBdxXKAjJ,640,https://i.scdn.co/image/6924d354dc0667e20868cc9d10c3117249fa6373,640,320,https://i.scdn.co/image/b8c646117763362fe5a9189169008fc276b16eb4,320,160,https://i.scdn.co/image/b989af6334fb5d8347bc6666252fa2da89d7b930,160,,,,Blueface,79,artist,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,1,https://api.spotify.com/v1/search?query=blueface&type=artist&offset=1&limit=1,0,,30
5fbc5c361790a7e7ff55c9e7,https://api.spotify.com/v1/search?query=bobby+shmurda&type=artist&offset=0&limit=1,https://open.spotify.com/artist/34Y0ldeyUv7jBvukWOGASO,,987686,nyc rap,trap,,,,,,,,,https://api.spotify.com/v1/artists/34Y0ldeyUv7jBvukWOGASO,34Y0ldeyUv7jBvukWOGASO,356,https://i.scdn.co/image/5317e07d7271035084c02bc5aed5a3293e44f1df,359,198,https://i.scdn.co/image/062cdbe3679c07245965e78aa73c0d2d03a652dd,200,63,https://i.scdn.co/image/a69830fa0f20d32c758892f0e242e701300a58a2,64,,,,Bobby Shmurda,65,artist,spotify:artist:34Y0ldeyUv7jBvukWOGASO,1,https://api.spotify.com/v1/search?query=bobby+shmurda&type=artist&offset=1&limit=1,0,,2
5fbc5c361790a7e7ff55c9e8,https://api.spotify.com/v1/search?query=breland&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0C86lmpnwiyLDUiyo4d0P1,,23535,,,,,,,,,,,https://api.spotify.com/v1/artists/0C86lmpnwiyLDUiyo4d0P1,0C86lmpnwiyLDUiyo4d0P1,640,https://i.scdn.co/image/924bf3d28e0e24bd326efd3dfb0d755cd79d3cb5,640,320,https://i.scdn.co/image/25e1733b3977a6fc6bdedbfbdbe052368dab7c5b,320,160,https://i.scdn.co/image/61aba935f218e284a968a6cb8455a662cefc4d76,160,,,,BRELAND,58,artist,spotify:artist:0C86lmpnwiyLDUiyo4d0P1,1,https://api.spotify.com/v1/search?query=breland&type=artist&offset=1&limit=1,0,,21
5fbc5c361790a7e7ff55c9e9,https://api.spotify.com/v1/search?query=brent+faiyaz&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG,,1054826,dmv rap,rap,,,,,,,,,https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG,3tlXnStJ1fFhdScmQeLpuG,640,https://i.scdn.co/image/e4764966d264261551611ffcd01371b2b3e6999e,640,320,https://i.scdn.co/image/9dae67e4f0557d04cbaaabd8cad1df7f75e2fd36,320,160,https://i.scdn.co/image/2b8a197bd6a0bb04ca8a13d270d7cd871b2b12b5,160,,,,Brent Faiyaz,81,artist,spotify:artist:3tlXnStJ1fFhdScmQeLpuG,1,,0,,1
